"con_code","con_start","con_end","mat_code","total_runs","total_reps","con_freq","network_name"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2013-01-30","2016-01-29","146591","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146234","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"932889","2012-07-19","2015-07-18","145835","36","1","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146236","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146238","28","998","24","TBS NETWORK"
"934093","2012-11-04","2017-11-04","146179","12","1","24","TBS NETWORK"
"934093","2015-01-01","2016-12-31","146182","18","1","24","TBS NETWORK"
"924704","2011-05-01","2014-04-30","140076","13","998","24","TBS NETWORK"
"924704","2011-09-01","2014-08-31","140077","9","998","24","TBS NETWORK"
"924704","2009-11-01","2012-10-31","140079","16","998","24","TBS NETWORK"
"924704","2011-05-01","2014-04-30","140082","19","998","24","TBS NETWORK"
"931869","2012-01-01","2014-12-31","145503","3","998","24","TBS NETWORK"
"931869","2012-01-01","2014-12-31","145508","2","998","24","TBS NETWORK"
"929468","2011-09-01","2013-08-31","143218","2","1","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"932629","2012-06-01","2015-05-31","145771","999","998","24","TBS NETWORK"
"934752","2013-01-01","2014-12-31","143784","15","1","24","TBS NETWORK"
"932889","2014-01-30","2017-01-29","146592","36","1","24","TBS NETWORK"
"934272","2012-11-01","2015-10-31","146235","16","998","24","TBS NETWORK"
"934272","2013-05-01","2016-04-30","146237","16","998","24","TBS NETWORK"
"929882","2013-11-24","2014-05-23","144035","1","1","24","TBS NETWORK"
"929775","2011-04-01","2014-03-31","143662","499","998","24","TBS NETWORK"
"929548","2011-04-01","2013-03-31","137430","1","1","24","TBS NETWORK"
"930856","2012-02-01","2014-01-31","144748","12","1","24","TBS NETWORK"
"929590","2011-01-01","2012-12-31","136811","5","1","24","TBS NETWORK"
"938692","2014-12-01","2016-11-30","146450","36","2","24","TBS NETWORK"
"938692","2014-01-01","2015-12-31","147586","18","2","24","TBS NETWORK"
"938692","2014-06-01","2016-05-31","147590","18","2","24","TBS NETWORK"
"934093","2012-09-01","2015-08-31","146183","2","1","24","TBS NETWORK"
"934093","2014-09-01","2016-08-31","146184","10","1","24","TBS NETWORK"
"934093","2014-09-01","2016-08-31","146185","11","1","24","TBS NETWORK"
"934093","2015-01-01","2016-12-31","121010","9","1","24","TBS NETWORK"
"934093","2012-10-01","2016-12-31","146187","13","1","24","TBS NETWORK"
"934093","2013-11-15","2015-11-14","146188","12","1","24","TBS NETWORK"
"934093","2012-09-01","2015-08-31","116894","24","1","24","TBS NETWORK"
"934093","2012-09-01","2015-08-31","38271","24","1","24","TBS NETWORK"
"934093","2013-02-01","2015-01-31","130754","23","1","24","TBS NETWORK"
"934093","2012-09-01","2015-08-31","44825","18","1","24","TBS NETWORK"
"934093","2015-06-01","2017-05-31","146191","12","1","24","TBS NETWORK"
"934093","2012-09-01","2014-08-31","139184","2","1","24","TBS NETWORK"
"934093","2012-09-01","2014-08-31","149285","2","1","24","TBS NETWORK"
"935154","2012-12-07","2016-02-06","146577","13","1","24","TBS NETWORK"
"935154","2012-11-01","2016-11-30","135672","45","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"931159","2011-11-01","2015-04-30","145263","24","2","24","TBS NETWORK"
"930856","2011-11-01","2013-10-31","144747","12","1","24","TBS NETWORK"
"930856","2011-11-01","2013-10-31","144747","12","1","24","TBS NETWORK"
"930856","2011-11-01","2013-10-31","144747","12","1","24","TBS NETWORK"
"930856","2011-11-01","2013-10-31","144747","12","1","24","TBS NETWORK"
